Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
05/07/2016,Cairns,17.2,27.6,0,NA,NA,NE,22,NNW,NE,2,11,77,67,1017.3,1013.5,NA,NA,22.9,27,No,No
06/07/2016,Cairns,17,27,0,27.8,NA,S,30,S,ESE,17,11,72,57,1017.9,1014.5,NA,NA,23.1,26.4,No,No
07/07/2016,Cairns,17.2,26,0,NA,NA,S,35,SSE,ENE,20,19,61,54,1017.9,1015,NA,NA,22.2,25.5,No,No
08/07/2016,Cairns,14.9,26.7,0,NA,NA,ESE,31,SSE,ESE,17,20,67,54,1018.8,1015.3,NA,NA,21.5,25.6,No,No
09/07/2016,Cairns,15.9,27.1,0,NA,NA,SE,43,S,SE,17,28,64,52,1018.4,1015.1,NA,NA,22.1,25.8,No,No
10/07/2016,Cairns,17.9,28.6,0,NA,NA,ESE,35,SE,ESE,17,24,71,51,1018.6,1014.8,8,NA,22.3,27.4,No,No
11/07/2016,Cairns,19,28,0,26.4,NA,E,31,S,E,15,19,73,63,1017.9,1014.5,6,1,25.2,27.9,No,No
12/07/2016,Cairns,20,28,0,3.4,NA,E,31,S,ESE,15,20,72,61,1017.8,1014.4,1,NA,24.4,27.5,No,No
13/07/2016,Cairns,20,28,0,5.4,NA,SE,54,SSE,SE,20,31,75,57,1017.8,1014.9,NA,3,24.5,27.3,No,Yes
14/07/2016,Cairns,20,23,8.8,6.6,NA,SSE,52,SSE,S,20,19,91,79,1018,1015.1,8,7,21.4,22.6,Yes,Yes
15/07/2016,Cairns,17,24,3.2,3.8,NA,SSE,41,SSE,SE,20,17,83,79,1015,1011.9,8,8,20.4,22.9,Yes,No
16/07/2016,Cairns,17.2,24.6,0.2,NA,NA,S,28,SE,NE,7,13,81,68,1014.4,1011.2,7,7,20,23.9,No,No
17/07/2016,Cairns,19.9,27.6,0,NA,NA,S,33,SSE,SE,15,22,77,68,1014.7,1011.5,8,7,20.9,24.3,No,Yes
18/07/2016,Cairns,20,28,6.2,9.2,NA,E,44,E,SSE,20,11,97,67,1016.8,1013.7,8,8,22.8,27,Yes,Yes
19/07/2016,Cairns,22,24,17.6,4.4,NA,E,33,E,NW,15,11,95,98,1016.3,1014.2,8,8,24.3,23.6,Yes,Yes
20/07/2016,Cairns,22,27,32.2,2,NA,SE,33,SSE,SE,15,13,91,87,1017.2,1014.7,8,7,23.7,25,Yes,Yes
21/07/2016,Cairns,22,27,9.2,2.4,NA,SE,33,S,SSE,17,13,89,80,1016.4,1013.8,8,8,23.7,26.3,Yes,Yes
22/07/2016,Cairns,21.6,27.8,2.6,NA,NA,SE,31,SSE,SE,17,20,80,60,1016.5,1013.3,1,NA,23.5,27.2,Yes,No
23/07/2016,Cairns,17.5,28.2,0.2,NA,NA,ENE,28,W,E,6,13,83,57,1015.3,1011.9,NA,2,22.7,27.3,No,No
24/07/2016,Cairns,18.1,28.4,0,NA,NA,ESE,33,SE,ESE,20,22,80,54,1016,1013.1,NA,NA,22.8,27.6,No,No
25/07/2016,Cairns,17,28,0,20.4,NA,SE,41,SE,ESE,17,30,73,58,1016.6,1013.6,NA,NA,23.3,28,No,No
26/07/2016,Cairns,21,28,0,5.6,NA,S,37,SSE,SE,19,26,73,60,1016.2,1013.5,NA,NA,24.4,27.2,No,No
27/07/2016,Cairns,20.3,27.7,0,NA,NA,SSE,48,SSE,SSE,26,30,72,66,1016.7,1014.9,8,8,24,25.2,No,No
28/07/2016,Cairns,20.2,26.9,0,NA,NA,SSE,52,SSE,SE,33,37,63,57,1019,1016,NA,3,23.5,25.6,No,No
29/07/2016,Cairns,19,26,0,17.2,NA,S,50,SSE,SSE,31,24,68,56,1018.1,1015.2,4,7,21.7,25.9,No,No
30/07/2016,Cairns,20.4,28,0,NA,NA,SE,44,SSE,SE,30,30,73,60,1016.5,1013.8,2,3,23.6,26.9,No,No
31/07/2016,Cairns,19.7,27.9,0,NA,NA,SSE,41,S,SE,17,31,77,61,1016.6,1013.5,NA,7,24,26.7,No,No
01/07/2016,GoldCoast,11.4,21.8,0,NA,NA,W,37,NNW,WNW,6,20,70,32,1019.9,1016.8,NA,NA,17.1,21.5,No,No
02/07/2016,GoldCoast,9.3,20.9,0,NA,NA,SSE,26,W,ESE,9,13,49,40,1024.5,1022.6,NA,NA,14.6,19.6,No,No
03/07/2016,GoldCoast,10.6,21.6,0,NA,NA,ENE,20,SW,ENE,7,17,63,57,1026.8,1023.2,NA,NA,16.3,19.5,No,No
04/07/2016,GoldCoast,10.1,21.6,0,NA,NA,NNE,24,WNW,ENE,7,13,67,69,1023.5,1019,NA,NA,16.9,20.3,No,Yes
05/07/2016,GoldCoast,16,19.2,6.4,NA,NA,NW,35,WNW,NNW,11,13,100,86,1015.1,1011.2,NA,NA,18,18.1,Yes,Yes
06/07/2016,GoldCoast,10.8,17.8,1.2,NA,NA,WNW,52,NNW,WNW,13,33,46,40,1014.8,1011,NA,NA,13.9,17.1,Yes,No
07/07/2016,GoldCoast,12,22.8,0,NA,NA,WNW,48,W,ESE,28,11,49,51,1013.4,1012.3,NA,NA,16.7,21.7,No,No
08/07/2016,GoldCoast,12.3,23,0,NA,NA,W,31,WNW,W,11,15,66,41,1018,1014.5,NA,NA,16.6,22.8,No,No
09/07/2016,GoldCoast,11.4,22.2,0,NA,NA,SSE,39,WSW,SSE,9,24,65,47,1020.4,1018.4,NA,NA,17,20.7,No,No
10/07/2016,GoldCoast,10.3,22.7,0,NA,NA,SE,33,WNW,SE,9,30,70,66,1023.6,1020.7,NA,NA,16.7,20.4,No,No
11/07/2016,GoldCoast,14,22.3,0,NA,NA,NW,35,WNW,N,9,15,85,68,1021.5,1017.4,NA,NA,17,21.8,No,No
12/07/2016,GoldCoast,15.8,21.6,0,NA,NA,NNW,30,N,NNW,13,17,96,78,1018.4,1014.2,NA,NA,17.1,21.4,No,No
13/07/2016,GoldCoast,16.2,21.5,0,NA,NA,WNW,33,WNW,SW,19,11,54,30,1020.5,1020.1,NA,NA,16.8,19.6,No,No
14/07/2016,GoldCoast,12.3,18.8,0,NA,NA,S,39,S,S,26,20,46,54,1027.5,1025.9,NA,NA,17.3,16.6,No,No
15/07/2016,GoldCoast,13.1,17.8,0,NA,NA,SSE,48,SSE,S,30,31,70,65,1027.6,1025,NA,NA,17,16.9,No,No
16/07/2016,GoldCoast,16.2,19,0,NA,NA,SSE,52,SSE,SE,31,37,69,75,1028.9,1026.2,NA,NA,17.2,18.1,No,Yes
17/07/2016,GoldCoast,15.6,21.7,8.6,NA,NA,E,41,S,SE,11,30,93,78,1027.6,1024.7,NA,NA,18.5,20.7,Yes,No
18/07/2016,GoldCoast,15.9,22,0,NA,NA,S,31,SSW,SE,7,19,94,77,1026.6,1023.9,NA,NA,19.2,21.2,No,No
19/07/2016,GoldCoast,15.4,24.8,0.2,NA,NA,NNE,30,WNW,NNE,11,24,81,70,1024,1020.5,NA,NA,20.2,23,No,No
20/07/2016,GoldCoast,15.4,25.3,0,NA,NA,N,31,NW,N,13,20,83,65,1022.3,1017.9,NA,NA,20.2,23.5,No,NA
21/07/2016,GoldCoast,17.1,24.9,NA,NA,NA,NA,NA,NW,SE,15,22,80,80,1018.4,1015.5,NA,NA,20,22.1,NA,No
22/07/2016,GoldCoast,16.7,26.9,0,NA,NA,NNW,31,N,N,11,22,87,66,1015.7,1010.4,NA,NA,21,24.7,No,No
23/07/2016,GoldCoast,18.2,28.9,0,NA,NA,W,56,NW,W,24,31,72,34,1008.4,1006.5,NA,NA,23.5,28,No,No
24/07/2016,GoldCoast,12.5,20.7,0,NA,NA,W,26,SW,ENE,2,17,45,51,1016.7,1013.2,NA,NA,18.9,19.6,No,No
25/07/2016,GoldCoast,13.2,22,0,NA,NA,WNW,28,WNW,NNW,20,15,31,30,1017.8,1014.8,NA,NA,18,21.3,No,No
26/07/2016,GoldCoast,12.8,20.2,0,NA,NA,NNW,26,NW,NNE,11,9,60,45,1019,1015.7,NA,NA,15.3,18.9,No,No
27/07/2016,GoldCoast,14.9,19.7,0,NA,NA,W,35,WNW,NNW,19,13,41,39,1017.4,1015.9,NA,NA,16.5,18.9,No,No
28/07/2016,GoldCoast,8.1,22.6,0,NA,NA,SSE,31,WNW,SE,9,26,42,51,1023.6,1021.6,NA,NA,17,21.2,No,NA
29/07/2016,GoldCoast,11,23.6,NA,NA,NA,NA,NA,NW,NNW,11,13,68,34,1023.5,1019.1,NA,NA,16.8,22.9,NA,No
30/07/2016,GoldCoast,10.7,21.5,0,NA,NA,ESE,24,WNW,ESE,9,19,66,59,1020.9,1018.4,NA,NA,15.4,20.6,No,No
31/07/2016,GoldCoast,12.4,24.1,0,NA,NA,NNE,31,NW,NW,11,13,69,32,1020.4,1016.3,NA,NA,17.6,23.5,No,No
01/07/2016,Townsville,15.8,27.2,0,2.6,NA,ENE,37,S,NE,2,26,76,52,1020.5,1016.6,NA,NA,21.8,25.7,No,No
02/07/2016,Townsville,16.3,27.2,0,4,NA,ENE,39,S,ENE,9,30,66,50,1021.1,1018.5,NA,NA,22.4,25.3,No,No
03/07/2016,Townsville,12.8,24.2,0,9.2,NA,E,41,SW,ENE,4,20,50,60,1022,1018.9,NA,8,20.1,23.1,No,No
04/07/2016,Townsville,19.4,23.7,1,3.4,NA,SSE,26,S,WSW,9,13,95,90,1018.8,1015.5,8,8,19.5,21.9,No,Yes
05/07/2016,Townsville,17.4,28,2.4,0.4,NA,NE,28,NA,NNW,0,15,80,58,1017.5,1013.8,1,6,23.4,26.6,Yes,No
06/07/2016,Townsville,17.8,26.7,0,6.4,NA,SW,46,SW,SSW,28,17,39,27,1019.4,1015.2,NA,NA,19.4,26.3,No,No
07/07/2016,Townsville,12.8,24.2,0,8,NA,SW,33,SW,NE,13,22,32,31,1019.3,1015.3,NA,NA,17.8,23.3,No,No
08/07/2016,Townsville,10.4,25.3,0,6.4,NA,NE,30,NA,NE,0,19,59,42,1019.6,1016,NA,NA,19.2,24,No,No
09/07/2016,Townsville,11.5,25,0,5.2,NA,ENE,35,SW,ENE,9,30,69,37,1019.6,1016,NA,NA,19,24.1,No,No
10/07/2016,Townsville,13.9,27.1,0,6.2,NA,ENE,31,S,ENE,11,20,74,57,1019.9,1016.4,8,7,20.1,24.8,No,No
11/07/2016,Townsville,19,27.2,0,4,NA,ESE,33,SE,ENE,17,22,72,66,1019.3,1015.6,2,NA,23,25.3,No,No
12/07/2016,Townsville,16.8,27.6,0,6,NA,E,33,SSE,NE,9,20,82,71,1018.2,1015.6,NA,NA,22.4,25.5,No,No
13/07/2016,Townsville,16.7,29.8,0,4,NA,E,39,SE,ENE,7,26,76,59,1019.6,1015.6,1,NA,22.8,26.3,No,No
14/07/2016,Townsville,20.7,23.7,0,7.2,NA,SSW,54,SSE,S,19,26,44,64,1020.7,1018,8,8,21.7,17.3,No,Yes
15/07/2016,Townsville,11.3,17.3,31.6,4.6,NA,SW,43,SW,SSW,19,33,91,82,1017,1014.3,8,7,14.9,14.6,Yes,Yes
16/07/2016,Townsville,13.3,21.8,6.8,1.8,NA,W,37,SW,SW,19,19,74,56,1015.3,1012.6,4,8,17.2,20.7,Yes,No
17/07/2016,Townsville,16,25.5,0,3,NA,SW,41,SSW,SE,19,9,64,68,1016,1012.4,5,8,19.2,24.9,No,Yes
18/07/2016,Townsville,18.6,25.8,2.4,2.4,NA,NE,41,NE,ENE,30,9,84,79,1017.8,1015.6,7,7,22.6,24.3,Yes,Yes
19/07/2016,Townsville,22.2,27.7,1.6,1.6,NA,ESE,43,ESE,E,24,26,80,78,1017.5,1015.1,8,8,25.8,26.2,Yes,Yes
20/07/2016,Townsville,21.6,27,7.4,2.8,NA,ESE,43,ESE,E,28,24,82,71,1018.4,1016.1,7,8,23.8,25.9,Yes,No
21/07/2016,Townsville,20.1,27.2,0,4,NA,E,33,SE,NE,13,22,84,70,1017.9,1015,8,2,22.9,25.8,No,No
22/07/2016,Townsville,18.6,26.2,0,4,NA,ENE,24,ESE,NE,11,15,75,66,1017.3,1014.1,8,NA,23.5,25.4,No,No
23/07/2016,Townsville,17.1,27.4,0,2.8,NA,NE,24,NA,ENE,0,19,83,68,1016.1,1012.5,NA,NA,22.6,25.9,No,No
24/07/2016,Townsville,16.8,27.8,0,4.4,NA,NNE,24,NA,NE,0,13,91,58,1016.6,1013.5,NA,NA,22.4,26.8,No,No
25/07/2016,Townsville,18,28.6,0,2.8,NA,SSE,28,SSW,NE,13,17,48,43,1017.7,1014,NA,NA,23.9,27.7,No,No
26/07/2016,Townsville,17.2,26.8,0,5.4,NA,NE,28,E,NE,7,15,70,62,1017.6,1014.3,NA,7,23,26.5,No,No
27/07/2016,Townsville,18.7,27.7,0,5,NA,ENE,31,WSW,NE,4,26,73,70,1018.5,1015.4,NA,4,22.9,25.7,No,No
28/07/2016,Townsville,17.7,25.9,0,5.6,NA,NE,37,S,ENE,24,26,35,41,1021.1,1017.8,NA,NA,21.7,24.7,No,No
29/07/2016,Townsville,12.4,25.4,0,6.8,NA,NE,30,SW,NNE,11,13,42,42,1021.1,1016.7,NA,NA,18.9,24.6,No,No
30/07/2016,Townsville,14.5,26.4,0,4.6,NA,ENE,33,SSW,NE,9,20,59,47,1018.9,1015,NA,NA,20.5,25.2,No,No
31/07/2016,Townsville,15.3,26,0,7.4,NA,NE,35,S,ENE,9,28,64,56,1018.3,1014.5,NA,NA,21.3,24.8,No,No
01/07/2016,Adelaide,6.1,14.2,2.6,NA,NA,WNW,24,NNE,W,6,7,90,69,1026.1,1025.8,NA,NA,9.1,14.2,Yes,Yes
02/07/2016,Adelaide,9.1,15.7,1.4,NA,NA,W,30,N,NW,6,11,94,63,1030.2,1028.6,NA,NA,11.8,15.5,Yes,No
03/07/2016,Adelaide,10.2,15.8,0,NA,NA,NNW,28,N,NNW,11,11,75,55,1027.1,1022.1,NA,NA,11,15.3,No,No
04/07/2016,Adelaide,9.6,11.5,0.2,NA,NA,W,43,N,SW,9,19,86,90,1015,1010,NA,NA,10,10.1,No,Yes
05/07/2016,Adelaide,6.2,14,37.6,NA,NA,SSW,57,SW,SW,7,17,95,85,1016.8,1018.8,NA,NA,10.2,12.1,Yes,Yes
06/07/2016,Adelaide,6.2,14.5,2.4,NA,NA,SW,24,NA,S,0,7,97,75,1024.7,1023.4,NA,NA,9,13.7,Yes,Yes
07/07/2016,Adelaide,5.4,14.7,1.6,NA,NA,W,22,NA,WNW,0,9,93,65,1024.8,1021.6,NA,NA,7.7,13.4,Yes,No
08/07/2016,Adelaide,3.1,14.4,0,NA,NA,WNW,17,NA,W,0,6,81,66,1023.6,1022.5,NA,NA,7.6,13.3,No,No
09/07/2016,Adelaide,4.7,14.4,0,NA,NA,NNE,37,NE,NE,7,11,65,55,1023.8,1018.1,NA,NA,10.7,13.7,No,Yes
10/07/2016,Adelaide,10.7,15.9,6.6,NA,NA,NNE,46,NNE,N,17,20,64,67,1008.6,1004.6,NA,NA,13.5,15,Yes,Yes
11/07/2016,Adelaide,10.4,15.8,1.4,NA,NA,NNW,44,NNW,NW,19,20,64,66,1005.5,1003.8,NA,NA,11.7,15.1,Yes,Yes
12/07/2016,Adelaide,8,11,6,NA,NA,SW,70,W,W,22,30,62,60,1006.7,1011,NA,NA,9.8,9.4,Yes,Yes
13/07/2016,Adelaide,6.4,13.8,7,NA,NA,W,48,SW,WSW,15,17,61,54,1026.9,1028.9,NA,NA,11,13.2,Yes,No
14/07/2016,Adelaide,6,13.7,0.6,NA,NA,NNW,26,NNE,W,6,15,88,58,1034.5,1032.3,NA,NA,8.3,13.3,No,No
15/07/2016,Adelaide,7.3,14.3,0.2,NA,NA,WNW,22,NNE,WNW,6,6,58,46,1034.7,1032,NA,NA,10.2,13.8,No,No
16/07/2016,Adelaide,2,16.1,0,NA,NA,N,20,NA,NNW,0,6,73,40,1032.2,1028.4,NA,NA,7.4,16,No,No
17/07/2016,Adelaide,2.8,16.9,0,NA,NA,NE,28,NNE,N,7,15,65,36,1026.1,1021.6,NA,NA,10.5,16.2,No,No
18/07/2016,Adelaide,8.8,19.9,0,NA,NA,N,26,NNE,W,6,15,66,47,1021.5,1019.3,NA,NA,13.9,18.3,No,No
19/07/2016,Adelaide,8.7,20.2,0,NA,NA,WSW,19,NA,SW,0,9,83,58,1021.7,1019.4,NA,NA,11.5,17.9,No,Yes
20/07/2016,Adelaide,11.4,18.5,5,NA,NA,NE,22,NE,E,4,11,76,70,1020.4,1018.5,NA,NA,15.6,17.3,Yes,No
21/07/2016,Adelaide,13,22.7,0,NA,NA,WNW,37,NE,N,7,15,73,61,1014.1,1008.6,NA,NA,16.8,21.8,No,No
22/07/2016,Adelaide,14,15.7,0.6,NA,NA,W,72,NW,NW,15,17,81,85,1004.4,1000.8,NA,NA,14.2,13.1,No,Yes
23/07/2016,Adelaide,9.2,13.9,4.2,NA,NA,W,41,SSW,W,4,13,77,49,1014.3,1015.1,NA,NA,10.2,13.2,Yes,No
24/07/2016,Adelaide,6.2,13.1,0,NA,NA,W,65,N,W,17,20,73,65,1008.6,1008.5,NA,NA,10,12.3,No,Yes
25/07/2016,Adelaide,7.4,12.7,11.4,NA,NA,WSW,46,WNW,NW,15,20,75,87,1015.8,1012.2,NA,NA,12,12.4,Yes,Yes
26/07/2016,Adelaide,8.1,11.8,8.8,NA,NA,NNW,46,N,NNW,7,13,82,82,1016,1010.5,NA,NA,9.4,10.6,Yes,Yes
27/07/2016,Adelaide,9.1,14.1,10.4,NA,NA,SW,39,SSW,WSW,9,13,68,57,1022.7,1025.3,NA,NA,11.3,13.2,Yes,No
28/07/2016,Adelaide,10.4,14.2,0.2,NA,NA,W,24,NW,NW,9,11,82,63,1029.5,1027.5,NA,NA,12.4,13.7,No,No
29/07/2016,Adelaide,9.7,16.1,0,NA,NA,NW,20,NA,NW,0,9,78,61,1026.5,1023.2,NA,NA,10.5,14.9,No,No
30/07/2016,Adelaide,9.2,17.4,0,NA,NA,N,44,N,N,17,13,48,57,1018.6,1013.8,NA,NA,14,16.1,No,Yes
31/07/2016,Adelaide,12,16.8,3.8,NA,NA,N,26,NNE,N,9,13,87,74,1016.9,1012.5,NA,NA,13.5,16.4,Yes,Yes
01/07/2016,MountGambier,6.3,14,11.6,1.2,NA,WSW,39,NW,WNW,13,20,84,78,1021.8,1021.5,8,7,9.4,13,Yes,Yes
02/07/2016,MountGambier,7.9,15.5,3.2,1,NA,W,39,NNW,WNW,9,19,94,87,1026,1024.9,NA,8,11.3,13.6,Yes,Yes
03/07/2016,MountGambier,9.8,13.4,3.4,1,NA,NNW,37,NNW,NNW,28,26,96,86,1022.9,1019.5,8,4,11.4,12.9,Yes,Yes
04/07/2016,MountGambier,8.4,10.2,2.4,0.6,NA,N,37,N,NNE,17,15,84,92,1012.2,1008.5,8,8,9.3,9.8,Yes,Yes
05/07/2016,MountGambier,5.7,13.9,2.2,0.4,NA,S,22,NA,S,0,15,96,68,1015.7,1016.4,8,1,8.6,12.7,Yes,Yes
06/07/2016,MountGambier,7.1,13.4,1.2,1.2,NA,S,43,S,S,19,24,85,75,1023.1,1023.1,4,8,11.3,11.5,Yes,No
07/07/2016,MountGambier,5.2,14.4,0,0.8,NA,ESE,26,NA,SE,0,9,93,79,1024.4,1021.2,8,8,9,13.2,No,Yes
08/07/2016,MountGambier,3,15.2,1.2,0.4,NA,W,28,NNE,WNW,9,19,94,63,1021,1021,NA,1,6.9,13.9,Yes,No
09/07/2016,MountGambier,1.6,13.4,0.8,1.6,NA,NNE,19,NNE,NE,11,13,100,76,1024.7,1022,1,1,4.5,12.3,No,Yes
10/07/2016,MountGambier,4.5,11.3,2.6,1.4,NA,NNE,72,NNE,NNE,35,41,88,86,1012.7,1004.4,7,8,9.5,10.5,Yes,Yes
11/07/2016,MountGambier,8.8,13.5,5.2,0.8,NA,N,70,N,NNW,35,33,88,91,995.1,996.2,8,8,9.4,12.5,Yes,Yes
12/07/2016,MountGambier,6.2,8.2,28.8,1.2,NA,W,104,WNW,W,24,43,89,88,994.7,1000.3,7,8,6.4,5.3,Yes,Yes
13/07/2016,MountGambier,2.2,11.9,14.6,0.4,NA,W,67,W,WSW,20,28,74,74,1021,1024.4,2,7,8.2,10.5,Yes,Yes
14/07/2016,MountGambier,5.1,14,2.6,0.8,NA,WNW,50,NNW,WNW,15,30,89,70,1029.3,1028.2,8,8,8.2,12.4,Yes,Yes
15/07/2016,MountGambier,7.4,13.4,2.8,0.4,NA,NNW,30,NW,NW,13,17,97,70,1032,1030.5,8,8,9.5,12.9,Yes,No
16/07/2016,MountGambier,2.5,13.4,0.2,1,NA,N,30,N,NNE,7,17,93,62,1032.4,1029,8,5,6.8,13,No,No
17/07/2016,MountGambier,4.2,12.4,0.2,2,NA,N,52,NNE,N,22,24,82,75,1024.9,1020.8,NA,8,8.3,11.3,No,No
18/07/2016,MountGambier,8.3,14.4,0,1.4,NA,NW,41,N,NNW,17,24,72,85,1017.8,1016.6,7,8,11.3,13.4,No,No
19/07/2016,MountGambier,10.2,12.9,0.2,0.6,NA,N,20,NNW,NNW,4,9,100,93,1021.4,1020.5,8,8,10.8,12.7,No,No
20/07/2016,MountGambier,9.8,16.5,0.6,0.4,NA,N,15,ESE,NNW,7,7,99,79,1022.7,1020.4,8,8,11.5,14.4,No,No
21/07/2016,MountGambier,8,18.3,0.2,1.2,NA,N,52,N,N,19,22,89,79,1013.2,1007.4,8,7,11.9,16.4,No,Yes
22/07/2016,MountGambier,11.9,14.6,4.4,2,NA,NW,80,NNW,W,31,28,87,76,996.1,995.1,8,8,13.1,12.4,Yes,Yes
23/07/2016,MountGambier,6.7,11.1,8.6,3,NA,WSW,61,WSW,W,28,24,51,70,1009,1011.2,1,8,8.5,8.7,Yes,Yes
24/07/2016,MountGambier,3.3,8.8,3.6,1.6,NA,N,52,N,NNW,28,24,79,99,1005.6,1000.5,8,8,7.5,7.4,Yes,Yes
25/07/2016,MountGambier,5.3,12.3,9.2,1.2,NA,WNW,91,N,WNW,19,44,88,74,1007.4,1003.1,3,8,8.5,9.3,Yes,Yes
26/07/2016,MountGambier,2.5,9.7,11.8,1.8,NA,N,52,N,N,17,19,89,93,1011.1,1005.4,7,8,6.2,7.7,Yes,Yes
27/07/2016,MountGambier,6.1,12.2,17.4,0.4,NA,SW,54,WSW,W,19,30,74,69,1018,1020.9,8,8,9,10.5,Yes,Yes
28/07/2016,MountGambier,8.4,15.3,1.4,1.2,NA,WNW,50,NNW,WNW,17,26,94,70,1024.7,1023,8,8,10.2,13.8,Yes,Yes
29/07/2016,MountGambier,10.2,15.1,4,1.2,NA,WNW,41,WSW,WNW,15,17,97,81,1021.9,1020.3,8,8,11.5,14,Yes,Yes
30/07/2016,MountGambier,9.8,13.6,5.8,1.8,NA,N,52,N,N,20,33,86,68,1017.5,1009.6,8,7,10.6,13.4,Yes,Yes
31/07/2016,MountGambier,5.9,15.8,3.2,1.4,NA,N,37,NNE,N,7,19,92,56,1015.5,1012.2,6,8,10.5,14.9,Yes,No
01/07/2016,Nuriootpa,5.4,12.5,2.6,2.9,3,W,33,WSW,WSW,9,19,99,82,1026.2,1025.8,7,NA,7.7,11.5,Yes,No
02/07/2016,Nuriootpa,7.7,13.5,0.2,0.6,0.5,NW,35,WNW,WNW,20,17,100,70,1030.5,1029,NA,NA,9.7,12.7,No,No
03/07/2016,Nuriootpa,6.3,14.2,0,0.4,6.2,WNW,30,NNW,WNW,9,17,78,67,1027.3,1022.2,7,NA,9.4,12.4,No,No
04/07/2016,Nuriootpa,6.4,11.3,0,2.3,0.4,WSW,48,NW,W,13,22,76,95,1015.2,1010.1,8,NA,9.6,8.1,No,Yes
05/07/2016,Nuriootpa,4,11.5,15.9,3.5,2.8,WSW,54,SSW,SW,19,28,83,89,1016.3,1018.2,7,NA,9,10.2,Yes,NA
06/07/2016,Nuriootpa,6.3,13.8,NA,NA,3.9,WSW,31,NA,SW,0,15,99,80,1024.6,1023.2,NA,NA,7,11.5,NA,Yes
07/07/2016,Nuriootpa,5.7,11.3,3.9,0.1,0.1,SE,26,E,SE,7,9,81,67,1024.8,1021.4,7,NA,8.6,10.9,Yes,No
08/07/2016,Nuriootpa,0.7,12.7,0.1,0.1,7.9,SSW,20,NNE,SSW,6,11,95,71,1023.5,1022.5,1,NA,5.5,11.1,No,No
09/07/2016,Nuriootpa,2.4,11,0,0.1,2,NE,43,NE,NE,15,20,81,72,1024.4,1019.3,5,NA,8.7,10.7,No,Yes
10/07/2016,Nuriootpa,8.6,13.5,10.8,2.8,1.4,NNE,59,NNE,N,31,11,81,87,1010.3,1005.8,6,NA,10.1,12,Yes,Yes
11/07/2016,Nuriootpa,8.5,13.2,1.2,1.2,7.5,WNW,83,WNW,NW,50,43,69,74,1003.8,1003.7,2,NA,10,12.1,Yes,Yes
12/07/2016,Nuriootpa,5.4,8.7,12.3,4.3,5.5,W,80,WNW,WSW,39,50,83,82,1007.2,1011.4,6,NA,5.5,5.3,Yes,Yes
13/07/2016,Nuriootpa,3.8,11.7,3.3,2.9,7.2,WSW,54,W,WSW,19,26,88,61,1026.8,1028.8,3,NA,6.8,10.2,Yes,No
14/07/2016,Nuriootpa,0.6,11.2,0.3,1.1,2.4,WNW,33,WNW,W,2,13,99,70,1034.6,1032.4,7,NA,6.1,10.2,No,No
15/07/2016,Nuriootpa,-0.2,11.8,0.1,0.1,9.4,W,28,NE,WSW,2,19,80,60,1034.6,1031.6,2,NA,5.6,11,No,No
16/07/2016,Nuriootpa,-1.8,13.8,0.1,0.5,8.7,NNE,22,NE,NNE,6,13,86,54,1032.5,1028.7,0,NA,4.5,13,No,No
17/07/2016,Nuriootpa,3.1,16.6,0.1,1.8,9.1,NW,26,NE,NW,9,15,73,36,1026.4,1022.6,2,NA,9,16.5,No,No
18/07/2016,Nuriootpa,3.9,17.4,0,2.8,7,WNW,43,WNW,WNW,13,22,74,66,1021.5,1019.4,6,NA,13.5,16.9,No,No
19/07/2016,Nuriootpa,4.6,17.1,0,2.2,4.3,SE,33,ENE,E,7,9,71,65,1021.9,1019.9,4,NA,12.4,15.4,No,No
20/07/2016,Nuriootpa,10.6,13.6,0,1.4,0.4,ESE,30,ENE,ENE,13,13,92,92,1021.3,1019.3,7,NA,11.8,13.3,No,No
21/07/2016,Nuriootpa,7.8,22,0,0,7,NW,41,ENE,NW,7,22,95,58,1015.4,1010.4,3,NA,12.4,20.8,No,Yes
22/07/2016,Nuriootpa,12.2,15.3,2.1,4.3,1.8,W,85,WNW,W,28,33,81,92,1005,1001.5,7,NA,12.5,10.2,Yes,Yes
23/07/2016,Nuriootpa,7.1,11.7,8.8,3.6,5.3,W,72,SW,W,9,19,93,57,1014.3,1015,6,NA,8.5,10.4,Yes,No
24/07/2016,Nuriootpa,3.6,10.5,0.4,1,5.1,W,69,NW,WNW,28,41,75,72,1009.1,1008.7,3,NA,8.9,10,No,Yes
25/07/2016,Nuriootpa,6.5,11.8,6.1,3,4.2,WNW,67,WNW,WNW,28,39,84,92,1015.5,1013,2,NA,8.5,10.2,Yes,Yes
26/07/2016,Nuriootpa,4.9,10.8,6.2,3,2.5,W,69,NW,NW,17,30,84,74,1016.1,1011.4,6,NA,7.2,10,Yes,Yes
27/07/2016,Nuriootpa,7.2,11.7,8.8,2.4,4.4,W,54,WSW,NA,15,NA,79,NA,1022.4,NA,7,NA,8.8,NA,Yes,No
28/07/2016,Nuriootpa,7.8,12.2,0.3,1.5,NA,W,33,WNW,W,15,15,93,94,1029.8,1027.4,8,NA,8.8,10.5,No,Yes
